CIC_AEM_VERS = 1.0
CREATION_DATE = 2025-09-10T10:10:01
ORIGINATOR = SUTS

META_START

COMMENT Detumbling simulation output using quaternion

OBJECT_NAME = SUTS
OBJECT_ID = SUTS

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
ATTITUDE_TYPE = QUATERNION

META_STOP

60928 36821.86608 0.367559 -0.700604 0.589262 0.163781
60928 36822.86608 0.368100 -0.701061 0.588622 0.162912
60928 36823.86608 0.370048 -0.707352 0.581020 0.158538
60928 36824.86608 0.371229 -0.711590 0.575861 0.155601
60928 36825.86608 0.370309 -0.708075 0.580219 0.157630
60928 36826.86608 0.369656 -0.704923 0.584022 0.159234
60928 36827.86608 0.370397 -0.706431 0.582128 0.157762
60928 36828.86608 0.370813 -0.706944 0.581453 0.156975
60928 36829.86608 0.371207 -0.707468 0.580770 0.156208
60928 36830.86608 0.371588 -0.707998 0.580083 0.155452
60928 36831.86608 0.371963 -0.708531 0.579392 0.154703
60928 36832.86608 0.372335 -0.709065 0.578698 0.153957
60928 36833.86608 0.372706 -0.709598 0.578002 0.153214
60928 36834.86608 0.373076 -0.710132 0.577303 0.152473
60928 36835.86608 0.373447 -0.710665 0.576602 0.151732
60928 36836.86608 0.373818 -0.711197 0.575900 0.150993
60928 36837.86608 0.374189 -0.711728 0.575195 0.150254
60928 36838.86608 0.374561 -0.712259 0.574488 0.149517
60928 36839.86608 0.374933 -0.712788 0.573779 0.148780
60928 36840.86608 0.375306 -0.713317 0.573068 0.148044
60928 36841.86608 0.375680 -0.713845 0.572356 0.147308
60928 36842.86608 0.376054 -0.714371 0.571641 0.146574
60928 36843.86608 0.376428 -0.714897 0.570924 0.145839
60928 36844.86608 0.376803 -0.715422 0.570206 0.145106
60928 36845.86608 0.377178 -0.715946 0.569486 0.144373
60928 36846.86608 0.377230 -0.715166 0.570400 0.144499
60928 36847.86608 0.376772 -0.712429 0.573754 0.145926
60928 36848.86608 0.376310 -0.709676 0.577095 0.147350
60928 36849.86608 0.375875 -0.707029 0.580274 0.148694
60928 36850.86608 0.377335 -0.711747 0.574408 0.145225
60928 36851.86608 0.375806 -0.704546 0.583130 0.149479
60928 36852.86608 0.378110 -0.712018 0.573850 0.144081
60928 36853.86608 0.377140 -0.707165 0.579750 0.146874
60928 36854.86608 0.378965 -0.713485 0.571893 0.142351
60928 36855.86608 0.378930 -0.713278 0.572179 0.142330
60928 36856.86608 0.380138 -0.717594 0.566734 0.139164
60928 36857.86608 0.379984 -0.716261 0.568382 0.139732
60928 36858.86608 0.380773 -0.718603 0.565363 0.137791
60928 36859.86608 0.381564 -0.720927 0.562336 0.135837
60928 36860.86608 0.382912 -0.725842 0.555939 0.132149
60928 36861.86608 0.381927 -0.720895 0.562288 0.135180
60928 36862.86608 0.380593 -0.713766 0.571178 0.139441
60928 36863.86608 0.380692 -0.712150 0.573015 0.139893
60928 36864.86608 0.382530 -0.718230 0.565250 0.135306
60928 36865.86608 0.384578 -0.726322 0.554791 0.129474
60928 36866.86608 0.385204 -0.728928 0.551389 0.127486
60928 36867.86608 0.384095 -0.723597 0.558341 0.130896
60928 36868.86608 0.381793 -0.712455 0.572373 0.137952
60928 36869.86608 0.380854 -0.706667 0.579341 0.141192
60928 36870.86608 0.381686 -0.708663 0.576787 0.139389
60928 36871.86608 0.382900 -0.713223 0.571124 0.136084
60928 36872.86608 0.383085 -0.713256 0.571041 0.135731
60928 36873.86608 0.383091 -0.712440 0.572010 0.135921
60928 36874.86608 0.383110 -0.711616 0.572980 0.136097
60928 36875.86608 0.383135 -0.710788 0.573951 0.136265
60928 36876.86608 0.383461 -0.711238 0.573338 0.135577
60928 36877.86608 0.384253 -0.713589 0.570346 0.133589
60928 36878.86608 0.385036 -0.715926 0.567344 0.131596
60928 36879.86608 0.385811 -0.718251 0.564332 0.129596
60928 36880.86608 0.386537 -0.720383 0.561539 0.127715
60928 36881.86608 0.387858 -0.725588 0.554770 0.123772
60928 36882.86608 0.387079 -0.721750 0.559755 0.126178
60928 36883.86608 0.385148 -0.712212 0.571771 0.132260
60928 36884.86608 0.383776 -0.704471 0.581133 0.136823
60928 36885.86608 0.384207 -0.704463 0.580997 0.136236
60928 36886.86608 0.385866 -0.710630 0.573377 0.131722
60928 36887.86608 0.388457 -0.721882 0.559160 0.123803
60928 36888.86608 0.388002 -0.719444 0.562292 0.125227
60928 36889.86608 0.389027 -0.723287 0.557297 0.122203
60928 36890.86608 0.388286 -0.719255 0.562461 0.124674
60928 36891.86608 0.387923 -0.715843 0.566652 0.126449
60928 36892.86608 0.387116 -0.710922 0.572717 0.129326
60928 36893.86608 0.388171 -0.713570 0.569242 0.126907
60928 36894.86608 0.387240 -0.708117 0.575917 0.130139
60928 36895.86608 0.389854 -0.718458 0.562853 0.122591
60928 36896.86608 0.388844 -0.713127 0.569556 0.125920
60928 36897.86608 0.391637 -0.725424 0.553785 0.117060
60928 36898.86608 0.390602 -0.720217 0.560542 0.120456
60928 36899.86608 0.392107 -0.726951 0.551783 0.115455
60928 36900.86608 0.391186 -0.721710 0.558570 0.118779
60928 36901.86608 0.391191 -0.720938 0.559522 0.118964
60928 36902.86608 0.390857 -0.717547 0.563716 0.120754
60928 36903.86608 0.390092 -0.712656 0.569788 0.123655
60928 36904.86608 0.391120 -0.715290 0.566297 0.121214
60928 36905.86608 0.390238 -0.709868 0.572983 0.124470
60928 36906.86608 0.392750 -0.720155 0.559882 0.116859
60928 36907.86608 0.391788 -0.714858 0.566594 0.120214
60928 36908.86608 0.394457 -0.727090 0.550781 0.111281
60928 36909.86608 0.393476 -0.721914 0.557550 0.114694
60928 36910.86608 0.394907 -0.728616 0.548766 0.109651
60928 36911.86608 0.394038 -0.723405 0.555565 0.112990
60928 36912.86608 0.393997 -0.722410 0.556818 0.113334
60928 36913.86608 0.393341 -0.717383 0.563134 0.116295
60928 36914.86608 0.392438 -0.710799 0.571234 0.120201
60928 36915.86608 0.393355 -0.713692 0.567505 0.117700
60928 36916.86608 0.394812 -0.719699 0.559794 0.113078
60928 36917.86608 0.395599 -0.723543 0.554848 0.110140
60928 36918.86608 0.394879 -0.719921 0.559577 0.112506
60928 36919.86608 0.393167 -0.710591 0.571326 0.118603
60928 36920.86608 0.392078 -0.703495 0.579896 0.122843
60928 36921.86608 0.392768 -0.704778 0.578181 0.121361
60928 36922.86608 0.394488 -0.712022 0.569170 0.115972
60928 36923.86608 0.396401 -0.721392 0.557264 0.109157
60928 36924.86608 0.396841 -0.723413 0.554655 0.107466
60928 36925.86608 0.396389 -0.719832 0.559210 0.109553
60928 36926.86608 0.396414 -0.717623 0.561849 0.110446
60928 36927.86608 0.395669 -0.712384 0.568372 0.113617
60928 36928.86608 0.396136 -0.712754 0.567752 0.112765
60928 36929.86608 0.397165 -0.717071 0.562239 0.109345
60928 36930.86608 0.397603 -0.719452 0.559241 0.107475
60928 36931.86608 0.398042 -0.721082 0.557113 0.105962
60928 36932.86608 0.398386 -0.721384 0.556565 0.105497
60928 36933.86608 0.398874 -0.721648 0.555935 0.105168
60928 36934.86608 0.399372 -0.721906 0.555307 0.104826
60928 36935.86608 0.399875 -0.722160 0.554679 0.104478
60928 36936.86608 0.400378 -0.722413 0.554053 0.104125
60928 36937.86608 0.400881 -0.722666 0.553427 0.103768
60928 36938.86608 0.401383 -0.722917 0.552801 0.103408
60928 36939.86608 0.401883 -0.723169 0.552175 0.103046
60928 36940.86608 0.402382 -0.723421 0.551550 0.102681
60928 36941.86608 0.402879 -0.723673 0.550925 0.102315
60928 36942.86608 0.403374 -0.723925 0.550299 0.101945
60928 36943.86608 0.403867 -0.724177 0.549674 0.101574
60928 36944.86608 0.404359 -0.724429 0.549049 0.101201
60928 36945.86608 0.404849 -0.724681 0.548424 0.100826
60928 36946.86608 0.405337 -0.724934 0.547799 0.100449
60928 36947.86608 0.405823 -0.725186 0.547173 0.100070
60928 36948.86608 0.406307 -0.725439 0.546548 0.099689
60928 36949.86608 0.406790 -0.725691 0.545923 0.099306
60928 36950.86608 0.407271 -0.725944 0.545298 0.098921
60928 36951.86608 0.407751 -0.726197 0.544672 0.098535
60928 36952.86608 0.408229 -0.726450 0.544047 0.098147
60928 36953.86608 0.408705 -0.726703 0.543421 0.097757
60928 36954.86608 0.409180 -0.726956 0.542795 0.097365
60928 36955.86608 0.409653 -0.727209 0.542169 0.096972
60928 36956.86608 0.410125 -0.727463 0.541543 0.096577
60928 36957.86608 0.410595 -0.727716 0.540916 0.096180
60928 36958.86608 0.411064 -0.727969 0.540290 0.095782
60928 36959.86608 0.411532 -0.728222 0.539663 0.095382
60928 36960.86608 0.411998 -0.728476 0.539036 0.094981
60928 36961.86608 0.412462 -0.728729 0.538408 0.094578
60928 36962.86608 0.412926 -0.728983 0.537781 0.094174
60928 36963.86608 0.413388 -0.729236 0.537153 0.093769
60928 36964.86608 0.413848 -0.729489 0.536524 0.093362
60928 36965.86608 0.414054 -0.728288 0.537871 0.094076
60928 36966.86608 0.414191 -0.726721 0.539707 0.095070
60928 36967.86608 0.414326 -0.725149 0.541540 0.096063
60928 36968.86608 0.414457 -0.723572 0.543368 0.097054
60928 36969.86608 0.414586 -0.721991 0.545192 0.098043
60928 36970.86608 0.414711 -0.720406 0.547013 0.099030
60928 36971.86608 0.415156 -0.720651 0.546423 0.098635
60928 36972.86608 0.416369 -0.725121 0.540198 0.094985
60928 36973.86608 0.416593 -0.724402 0.540920 0.095375
60928 36974.86608 0.417471 -0.727186 0.536906 0.093012
60928 36975.86608 0.417463 -0.724839 0.539797 0.094611
60928 36976.86608 0.418369 -0.728017 0.535257 0.091968
60928 36977.86608 0.418133 -0.723922 0.540466 0.094853
60928 36978.86608 0.417988 -0.720558 0.544646 0.097178
60928 36979.86608 0.418749 -0.721920 0.542498 0.095796
60928 36980.86608 0.419335 -0.722600 0.541278 0.094996
60928 36981.86608 0.419896 -0.723294 0.540052 0.094215
60928 36982.86608 0.420443 -0.723994 0.538822 0.093445
60928 36983.86608 0.420705 -0.723050 0.539794 0.093958
60928 36984.86608 0.420521 -0.719633 0.544056 0.096401
60928 36985.86608 0.420364 -0.716370 0.548057 0.098697
60928 36986.86608 0.419844 -0.710740 0.555008 0.102692
60928 36987.86608 0.421020 -0.714160 0.550241 0.099760
60928 36988.86608 0.422958 -0.722966 0.538350 0.092774
60928 36989.86608 0.424321 -0.729774 0.528909 0.087383
60928 36990.86608 0.424477 -0.729427 0.529220 0.087646
60928 36991.86608 0.423708 -0.723776 0.536856 0.091682
60928 36992.86608 0.423397 -0.719893 0.541885 0.094073
60928 36993.86608 0.423555 -0.718721 0.543270 0.094331
60928 36994.86608 0.424268 -0.721835 0.539068 0.091416
60928 36995.86608 0.424488 -0.723098 0.537417 0.090125
60928 36996.86608 0.424752 -0.724132 0.536015 0.088913
60928 36997.86608 0.424858 -0.724025 0.536134 0.088566
60928 36998.86608 0.424983 -0.723906 0.536255 0.088201
60928 36999.86608 0.425120 -0.723781 0.536378 0.087826
60928 37000.86608 0.425261 -0.723653 0.536501 0.087444
60928 37001.86608 0.425404 -0.723523 0.536625 0.087058
60928 37002.86608 0.425548 -0.723393 0.536749 0.086668
60928 37003.86608 0.425692 -0.723263 0.536874 0.086276
60928 37004.86608 0.425836 -0.723133 0.536998 0.085881
60928 37005.86608 0.425979 -0.723004 0.537122 0.085484
60928 37006.86608 0.426120 -0.722875 0.537247 0.085084
60928 37007.86608 0.426261 -0.722746 0.537372 0.084683
60928 37008.86608 0.426401 -0.722618 0.537496 0.084279
60928 37009.86608 0.426540 -0.722491 0.537621 0.083873
60928 37010.86608 0.426677 -0.722364 0.537746 0.083465
60928 37011.86608 0.426813 -0.722237 0.537872 0.083054
60928 37012.86608 0.426949 -0.722111 0.537997 0.082642
60928 37013.86608 0.427083 -0.721986 0.538123 0.082226
60928 37014.86608 0.427215 -0.721861 0.538248 0.081809
60928 37015.86608 0.427347 -0.721737 0.538374 0.081389
60928 37016.86608 0.427477 -0.721613 0.538501 0.080966
60928 37017.86608 0.427606 -0.721489 0.538627 0.080541
60928 37018.86608 0.427734 -0.721367 0.538754 0.080114
60928 37019.86608 0.427860 -0.721244 0.538881 0.079684
60928 37020.86608 0.427985 -0.721123 0.539008 0.079251
60928 37021.86608 0.428109 -0.721002 0.539136 0.078816
60928 37022.86608 0.428231 -0.720881 0.539264 0.078378
60928 37023.86608 0.428352 -0.720761 0.539393 0.077938
60928 37024.86608 0.428549 -0.721200 0.538775 0.077053
60928 37025.86608 0.428936 -0.722931 0.536415 0.075123
60928 37026.86608 0.429315 -0.724654 0.534049 0.073189
60928 37027.86608 0.429688 -0.726368 0.531677 0.071251
60928 37028.86608 0.430053 -0.728074 0.529300 0.069309
60928 37029.86608 0.430412 -0.729771 0.526917 0.067364
60928 37030.86608 0.430763 -0.731460 0.524528 0.065415
60928 37031.86608 0.431222 -0.734649 0.520057 0.062291
60928 37032.86608 0.430530 -0.728369 0.528811 0.066944
60928 37033.86608 0.429700 -0.719959 0.540080 0.073008
60928 37034.86608 0.429632 -0.716708 0.544199 0.074783
60928 37035.86608 0.430436 -0.720786 0.538675 0.070868
60928 37036.86608 0.431232 -0.726848 0.530504 0.065552
60928 37037.86608 0.431239 -0.727712 0.529436 0.064550
60928 37038.86608 0.430445 -0.721369 0.538097 0.069252
60928 37039.86608 0.429537 -0.712842 0.549252 0.075334
60928 37040.86608 0.429434 -0.709555 0.553328 0.077113
60928 37041.86608 0.430435 -0.715176 0.545947 0.072053
60928 37042.86608 0.430786 -0.717035 0.543484 0.070059
60928 37043.86608 0.431171 -0.719034 0.540804 0.067919
60928 37044.86608 0.431559 -0.721015 0.538116 0.065765
60928 37045.86608 0.431945 -0.722981 0.535421 0.063604
60928 37046.86608 0.432326 -0.724935 0.532718 0.061436
60928 37047.86608 0.433040 -0.726322 0.530381 0.060238
60928 37048.86608 0.434535 -0.731683 0.522156 0.056324
60928 37049.86608 0.434876 -0.728161 0.526376 0.059935
60928 37050.86608 0.436193 -0.732043 0.520169 0.057216
60928 37051.86608 0.435804 -0.721354 0.534125 0.066583
60928 37052.86608 0.437284 -0.725227 0.527977 0.063777
60928 37053.86608 0.438144 -0.724120 0.528624 0.065083
60928 37054.86608 0.438523 -0.718426 0.535401 0.070056
60928 37055.86608 0.439813 -0.719872 0.532509 0.069154
60928 37056.86608 0.441585 -0.726578 0.522482 0.064019
60928 37057.86608 0.442916 -0.731405 0.514983 0.060530
60928 37058.86608 0.443167 -0.729314 0.517477 0.062618
60928 37059.86608 0.442161 -0.722064 0.527736 0.067910
60928 37060.86608 0.441481 -0.716492 0.535378 0.071441
60928 37061.86608 0.441741 -0.718055 0.533380 0.069051
60928 37062.86608 0.442455 -0.724905 0.524260 0.062429
60928 37063.86608 0.442702 -0.729895 0.517650 0.057504
60928 37064.86608 0.442148 -0.727909 0.520798 0.058513
60928 37065.86608 0.441155 -0.720619 0.531064 0.063734
60928 37066.86608 0.440523 -0.715009 0.538683 0.067249
60928 37067.86608 0.440778 -0.716577 0.536681 0.064853
60928 37068.86608 0.441443 -0.723466 0.527573 0.058237
60928 37069.86608 0.441648 -0.728488 0.520969 0.053322
60928 37070.86608 0.441103 -0.726493 0.524104 0.054329
60928 37071.86608 0.440162 -0.719159 0.534344 0.059535
60928 37072.86608 0.439574 -0.713513 0.541941 0.063032
60928 37073.86608 0.439823 -0.715086 0.539937 0.060627
60928 37074.86608 0.440437 -0.722014 0.530842 0.054015
60928 37075.86608 0.441242 -0.727001 0.523715 0.049973
60928 37076.86608 0.442008 -0.724849 0.525781 0.052695
60928 37077.86608 0.442360 -0.717362 0.534931 0.059650
60928 37078.86608 0.443008 -0.711597 0.541441 0.064926
60928 37079.86608 0.444492 -0.713058 0.538372 0.064275
60928 37080.86608 0.446408 -0.719839 0.528233 0.059348
60928 37081.86608 0.447912 -0.724718 0.520588 0.056101
60928 37082.86608 0.448605 -0.722573 0.522672 0.058778
60928 37083.86608 0.447998 -0.715224 0.532517 0.064637
60928 37084.86608 0.447692 -0.709575 0.539773 0.068712
60928 37085.86608 0.448370 -0.711826 0.536549 0.066205
60928 37086.86608 0.449786 -0.722113 0.522486 0.057042
60928 37087.86608 0.450676 -0.730404 0.510825 0.049585
60928 37088.86608 0.450839 -0.731749 0.508888 0.048160
60928 37089.86608 0.450619 -0.727300 0.515083 0.051630
60928 37090.86608 0.450892 -0.726909 0.515417 0.051422
60928 37091.86608 0.451061 -0.725875 0.516685 0.051824
60928 37092.86608 0.451210 -0.724852 0.517948 0.052242
60928 37093.86608 0.451350 -0.723833 0.519206 0.052668
60928 37094.86608 0.451484 -0.722817 0.520460 0.053100
60928 37095.86608 0.451616 -0.721800 0.521710 0.053536
60928 37096.86608 0.451747 -0.720782 0.522957 0.053975
60928 37097.86608 0.451879 -0.719763 0.524200 0.054416
60928 37098.86608 0.452014 -0.718788 0.525378 0.054821
60928 37099.86608 0.452472 -0.720915 0.522293 0.052550
60928 37100.86608 0.452957 -0.723425 0.518645 0.049936
60928 37101.86608 0.453428 -0.725918 0.514983 0.047324
60928 37102.86608 0.453501 -0.723897 0.517632 0.048647
60928 37103.86608 0.453622 -0.721286 0.520997 0.050363
60928 37104.86608 0.454329 -0.725664 0.514662 0.046033
60928 37105.86608 0.454967 -0.731909 0.505668 0.040187
60928 37106.86608 0.455085 -0.733177 0.503824 0.038868
60928 37107.86608 0.454758 -0.727579 0.511786 0.043573
60928 37108.86608 0.454406 -0.719910 0.522273 0.049767
60928 37109.86608 0.454598 -0.717231 0.525618 0.051431
60928 37110.86608 0.455357 -0.721626 0.519317 0.047063
60928 37111.86608 0.456031 -0.727918 0.510367 0.041189
60928 37112.86608 0.456164 -0.729194 0.508530 0.039859
60928 37113.86608 0.455832 -0.723545 0.516444 0.044570
60928 37114.86608 0.455468 -0.715808 0.526868 0.050774
60928 37115.86608 0.455658 -0.713109 0.530190 0.052438
60928 37116.86608 0.456428 -0.717546 0.523919 0.048057
60928 37117.86608 0.457116 -0.723897 0.515014 0.042169
60928 37118.86608 0.457253 -0.725188 0.513181 0.040836
60928 37119.86608 0.457193 -0.722848 0.516381 0.042603
60928 37120.86608 0.457298 -0.719947 0.520159 0.044597
60928 37121.86608 0.457932 -0.722083 0.516844 0.042037
60928 37122.86608 0.457938 -0.718064 0.522157 0.045033
60928 37123.86608 0.458556 -0.722919 0.515255 0.040335
60928 37124.86608 0.458834 -0.725988 0.510897 0.037383
60928 37125.86608 0.459270 -0.731010 0.503621 0.032566
60928 37126.86608 0.459069 -0.725962 0.510765 0.036795
60928 37127.86608 0.458869 -0.718869 0.520439 0.042535
60928 37128.86608 0.459148 -0.716765 0.522992 0.043706
60928 37129.86608 0.459884 -0.721698 0.515902 0.038785
60928 37130.86608 0.460489 -0.728500 0.506153 0.032343
60928 37131.86608 0.460629 -0.730318 0.503514 0.030491
60928 37132.86608 0.460431 -0.725284 0.510646 0.034743
60928 37133.86608 0.460251 -0.718199 0.520306 0.040505
60928 37134.86608 0.460534 -0.716099 0.522851 0.041681
60928 37135.86608 0.461249 -0.721033 0.515762 0.036745
60928 37136.86608 0.461826 -0.727837 0.506017 0.030283
60928 37137.86608 0.461957 -0.729657 0.503377 0.028425
60928 37138.86608 0.461779 -0.724627 0.510497 0.032687
60928 37139.86608 0.461626 -0.717546 0.520143 0.038465
60928 37140.86608 0.461917 -0.715448 0.522681 0.039643
60928 37141.86608 0.462613 -0.720382 0.515593 0.034690
60928 37142.86608 0.463162 -0.727185 0.505853 0.028207
60928 37143.86608 0.463286 -0.729008 0.503210 0.026342
60928 37144.86608 0.463127 -0.723982 0.510320 0.030615
60928 37145.86608 0.463001 -0.716905 0.519953 0.036408
60928 37146.86608 0.463300 -0.714809 0.522483 0.037587
60928 37147.86608 0.463977 -0.719742 0.515397 0.032617
60928 37148.86608 0.464499 -0.726544 0.505661 0.026113
60928 37149.86608 0.464614 -0.728369 0.503016 0.024240
60928 37150.86608 0.464475 -0.723348 0.510116 0.028524
60928 37151.86608 0.464377 -0.716276 0.519735 0.034331
60928 37152.86608 0.464683 -0.714181 0.522258 0.035511
60928 37153.86608 0.465340 -0.719113 0.515173 0.030524
60928 37154.86608 0.465834 -0.725915 0.505441 0.023999
60928 37155.86608 0.465940 -0.727742 0.502794 0.022118
60928 37156.86608 0.465821 -0.722725 0.509884 0.026411
60928 37157.86608 0.465750 -0.715659 0.519490 0.032233
60928 37158.86608 0.466065 -0.713566 0.522006 0.033414
60928 37159.86608 0.466701 -0.718497 0.514923 0.028409
60928 37160.86608 0.467166 -0.725297 0.505195 0.021861
60928 37161.86608 0.467264 -0.727126 0.502546 0.019973
60928 37162.86608 0.467164 -0.722115 0.509626 0.024275
60928 37163.86608 0.467121 -0.715054 0.519220 0.030112
60928 37164.86608 0.467443 -0.712963 0.521729 0.031293
60928 37165.86608 0.468059 -0.717893 0.514646 0.026269
60928 37166.86608 0.468495 -0.724692 0.504922 0.019700
60928 37167.86608 0.468583 -0.726523 0.502272 0.017802
60928 37168.86608 0.468503 -0.721517 0.509342 0.022114
60928 37169.86608 0.468488 -0.714461 0.518924 0.027964
60928 37170.86608 0.468818 -0.712373 0.521426 0.029145
60928 37171.86608 0.469412 -0.717301 0.514345 0.024103
60928 37172.86608 0.469818 -0.724098 0.504625 0.017511
60928 37173.86608 0.469898 -0.725931 0.501973 0.015605
60928 37174.86608 0.469837 -0.720931 0.509033 0.019926
60928 37175.86608 0.469850 -0.713882 0.518603 0.025789
60928 37176.86608 0.470211 -0.712309 0.520398 0.026508
60928 37177.86608 0.470857 -0.718902 0.510958 0.019899
60928 37178.86608 0.471257 -0.727288 0.498830 0.011730
60928 37179.86608 0.471355 -0.730717 0.493770 0.008261
60928 37180.86608 0.471417 -0.727429 0.498489 0.011040
60928 37181.86608 0.471617 -0.722174 0.505773 0.015371
60928 37182.86608 0.472059 -0.721786 0.505925 0.015002
60928 37183.86608 0.472558 -0.728183 0.496355 0.008362
60928 37184.86608 0.472765 -0.736320 0.484072 0.000157
60928 37185.86608 0.472793 -0.738126 0.481282 -0.001842
60928 37186.86608 0.472852 -0.729782 0.493756 0.005940
60928 37187.86608 0.472928 -0.719286 0.508658 0.015287
60928 37188.86608 0.473363 -0.721302 0.505459 0.012763
60928 37189.86608 0.473769 -0.723591 0.501855 0.010000
60928 37190.86608 0.474044 -0.723339 0.501963 0.009719
60928 37191.86608 0.474296 -0.723104 0.502071 0.009453
60928 37192.86608 0.474535 -0.722876 0.502177 0.009196
60928 37193.86608 0.474768 -0.722654 0.502282 0.008943
60928 37194.86608 0.474997 -0.722434 0.502386 0.008692
60928 37195.86608 0.475224 -0.722216 0.502489 0.008442
60928 37196.86608 0.475451 -0.721999 0.502590 0.008192
60928 37197.86608 0.475677 -0.721783 0.502691 0.007943
60928 37198.86608 0.475904 -0.721567 0.502790 0.007694
60928 37199.86608 0.476130 -0.721352 0.502888 0.007444
60928 37200.86608 0.476357 -0.721137 0.502985 0.007195
60928 37201.86608 0.476585 -0.720922 0.503080 0.006946
60928 37202.86608 0.476812 -0.720708 0.503174 0.006696
60928 37203.86608 0.477040 -0.720495 0.503267 0.006446
60928 37204.86608 0.477269 -0.720282 0.503359 0.006197
60928 37205.86608 0.477497 -0.720069 0.503449 0.005947
60928 37206.86608 0.477727 -0.719857 0.503538 0.005698
60928 37207.86608 0.477956 -0.719645 0.503625 0.005448
60928 37208.86608 0.478187 -0.719434 0.503711 0.005199
